TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AgeGroup,TransactionSize,Target
223.76,Credit,Boston,Branch,74.0,Retired,110.0,1.0,4102.23,Lansia,Sedang,1
216.03,Debit,Boston,ATM,42.0,Doctor,300.0,1.0,10462.77,Dewasa,Sedang,1
17.42,Debit,Dallas,ATM,74.0,Retired,150.0,1.0,6851.31,Lansia,Sedikit,1
491.91,Debit,Milwaukee,Online,78.0,Retired,155.0,1.0,2421.94,Lansia,Sedang,2
350.11,Credit,Raleigh,Online,74.0,Retired,178.0,1.0,4639.04,Lansia,Sedang,0
218.07,Debit,Austin,Branch,23.0,Student,243.0,1.0,443.62,Remaja,Sedang,1
422.14,Credit,Albuquerque,Branch,26.0,Student,109.0,1.0,1436.32,Dewasa Muda,Sedang,1
613.21,Debit,Tucson,ATM,61.0,Retired,157.0,1.0,3279.12,Lansia,Sedang,0
73.83,Debit,Las Vegas,Online,69.0,Doctor,69.00000000000001,1.0,6020.29,Lansia,Sedikit,3
67.33,Debit,Detroit,Online,59.0,Engineer,36.0,1.0,5925.98,Dewasa,Sedikit,3
26.92,Debit,Indianapolis,ATM,62.0,Retired,43.0,1.0,1674.94,Lansia,Sedikit,3
18.3,Debit,Mesa,Online,48.0,Engineer,155.0,1.0,3733.5200000000004,Dewasa,Sedikit,2
317.94,Debit,Los Angeles,ATM,54.0,Engineer,123.99999999999999,1.0,2996.51,Dewasa,Sedang,3
179.38,Debit,Mesa,Online,40.0,Doctor,173.0,1.0,11666.18,Dewasa Muda,Sedikit,2
13.92,Debit,Los Angeles,ATM,37.0,Engineer,209.0,1.0,2735.84,Dewasa Muda,Sedikit,3
365.43,Debit,Portland,ATM,25.0,Student,176.0,1.0,1073.51,Remaja,Sedang,0
263.59,Debit,Dallas,Branch,71.0,Retired,16.0,1.0,6996.35,Lansia,Sedang,1
54.8,Debit,Albuquerque,Branch,34.0,Engineer,140.0,1.0,4943.49,Dewasa Muda,Sedikit,1
141.49,,Baltimore,Online,24.0,Student,75.0,1.0,1665.58,Remaja,Sedikit,1
31.389999999999997,Debit,Tucson,ATM,20.0,Student,15.0,1.0,998.4900000000001,Remaja,Sedikit,0
93.82,Debit,,Online,39.0,Engineer,176.0,1.0,8422.06,Dewasa Muda,Sedikit,0
5.71,Debit,Tucson,Branch,21.0,Student,106.0,1.0,1285.42,Remaja,Sedikit,0
178.39,Debit,Tucson,Online,34.0,Engineer,98.0,1.0,8469.43,Dewasa Muda,Sedikit,0
126.91,Debit,,ATM,22.0,Student,42.00000000000001,1.0,692.6899999999999,Remaja,Sedikit,0
36.09,Debit,Columbus,Branch,53.0,Doctor,167.0,1.0,12319.26,Dewasa,Sedikit,1
91.77,Debit,Omaha,Branch,51.0,Doctor,174.0,1.0,9240.73,Dewasa,Sedikit,2
198.92,Debit,,Online,36.0,Engineer,100.00000000000001,1.0,2854.66,Dewasa Muda,Sedikit,0
137.81,Debit,Detroit,Branch,58.0,Engineer,44.0,1.0,2631.47,Dewasa,Sedikit,3
136.88,Credit,Memphis,Branch,24.0,Student,71.0,1.0,7465.950000000001,Remaja,Sedikit,2
133.07,Debit,Sacramento,Branch,21.0,Student,155.0,1.0,1670.99,Remaja,Sedikit,0
1.14,Debit,Indianapolis,Branch,43.0,Doctor,137.0,1.0,13913.92,Dewasa,Sedikit,3
256.34,Debit,Kansas City,Branch,69.0,Retired,99.0,1.0,7471.630000000001,Lansia,Sedang,3
56.11,Debit,Boston,Branch,36.0,Doctor,109.0,1.0,11123.65,Dewasa Muda,Sedikit,1
118.1,Debit,Fort Worth,ATM,50.0,Engineer,50.00000000000001,1.0,7976.6,Dewasa,Sedikit,3
137.86,Credit,Sacramento,Online,66.0,Doctor,120.0,1.0,8046.939999999999,Lansia,Sedikit,0
813.78,Credit,Atlanta,ATM,54.0,Doctor,55.0,1.0,14935.500000000002,Dewasa,Banyak,1
237.97,Debit,Columbus,ATM,69.0,Doctor,69.00000000000001,1.0,13486.15,Lansia,Sedang,1
684.96,Debit,Mesa,ATM,21.0,Student,30.999999999999996,1.0,526.67,Remaja,Sedang,2
878.63,Debit,Columbus,ATM,60.0,Engineer,139.0,1.0,4954.37,Dewasa,Banyak,1
276.56,Debit,Austin,Branch,68.0,Doctor,15.0,1.0,8942.58,Lansia,Sedang,1
8.75,Debit,Louisville,ATM,79.0,Retired,199.0,1.0,4044.6199999999994,Lansia,Sedikit,2
637.48,Debit,Colorado Springs,Online,65.0,Retired,207.0,1.0,4148.85,Lansia,Sedang,1
103.15,Debit,San Diego,Branch,51.0,Doctor,179.0,1.0,11388.15,Dewasa,Sedikit,0
505.59999999999997,Debit,Denver,Branch,52.0,Retired,183.0,1.0,5347.57,Dewasa,Sedang,1
371.86,Debit,Miami,ATM,46.0,Doctor,91.0,1.0,1329.45,Dewasa,Sedang,2
14.26,Debit,Virginia Beach,Branch,50.0,Engineer,37.0,1.0,2475.65,Dewasa,Sedikit,0
13.16,Debit,Mesa,Branch,43.0,Engineer,98.0,1.0,1019.46,Dewasa,Sedikit,2
73.01,Debit,Houston,ATM,56.0,Retired,101.0,1.0,2833.12,Dewasa,Sedikit,3
201.5,Credit,Dallas,Online,61.0,Doctor,196.0,1.0,12148.32,Lansia,Sedang,1
150.3,Debit,Las Vegas,Online,41.0,Doctor,204.0,1.0,14371.08,Dewasa,Sedikit,3
23.7,Debit,San Francisco,ATM,46.0,Doctor,32.0,1.0,7947.439999999999,Dewasa,Sedikit,0
49.59,Debit,Boston,Branch,48.0,Engineer,147.0,1.0,6037.03,Dewasa,Sedikit,1
720.13,Credit,Omaha,ATM,22.0,Student,96.0,1.0,387.02,Remaja,Sedang,2
134.92,Debit,Los Angeles,Online,19.0,Student,101.0,1.0,1081.97,Remaja,Sedikit,3
116.97,Debit,Oklahoma City,ATM,18.0,Student,299.0,1.0,729.7,Remaja,Sedikit,2
88.29,Credit,Houston,Online,50.0,Engineer,287.0,1.0,5245.93,Dewasa,Sedikit,3
5.81,Debit,Houston,ATM,25.0,Student,222.0,1.0,1290.95,Remaja,Sedikit,3
103.48,Debit,Baltimore,ATM,32.0,Engineer,33.0,1.0,6494.25,Dewasa Muda,Sedikit,1
156.74,Debit,Oklahoma City,ATM,70.0,Retired,136.0,1.0,4004.35,Lansia,Sedikit,2
505.14,Debit,Portland,ATM,68.0,Retired,179.0,1.0,2525.47,Lansia,Sedang,0
31.060000000000002,Debit,Kansas City,ATM,46.0,Doctor,61.00000000000001,1.0,11014.25,Dewasa,Sedikit,3
7.610000000000001,Debit,Atlanta,ATM,50.0,Doctor,163.0,1.0,6275.0,Dewasa,Sedikit,1
276.16,Credit,Portland,ATM,53.0,Retired,71.0,1.0,1733.34,Dewasa,Sedang,0
145.77,Debit,Memphis,ATM,68.0,Retired,237.0,1.0,5294.98,Lansia,Sedikit,2
369.44,Debit,Detroit,Online,34.0,Engineer,18.999999999999996,1.0,5018.67,Dewasa Muda,Sedang,3
558.86,Debit,Austin,ATM,60.0,Doctor,95.0,1.0,9844.32,Dewasa,Sedang,1
429.15,Debit,Las Vegas,Branch,26.0,Student,218.0,1.0,712.1299999999999,Dewasa Muda,Sedang,3
36.74,Debit,Tucson,Branch,33.0,Doctor,133.0,1.0,6217.58,Dewasa Muda,Sedikit,0
79.14,Credit,Portland,Online,57.0,Retired,22.0,1.0,2229.56,Dewasa,Sedikit,0
132.48,Debit,Charlotte,Branch,36.0,Engineer,101.0,1.0,9313.05,Dewasa Muda,Sedikit,1
203.76,Debit,Colorado Springs,Branch,55.0,Retired,37.0,1.0,6747.16,Dewasa,Sedang,1
750.95,Debit,Chicago,Branch,78.0,Retired,26.999999999999996,1.0,5134.37,Lansia,Sedang,1
0.84,Debit,Austin,ATM,52.0,Engineer,30.999999999999996,1.0,2207.54,Dewasa,Sedikit,1
257.18,Debit,Los Angeles,Online,67.0,Doctor,28.0,1.0,13336.15,Lansia,Sedang,3
767.66,Debit,San Jose,ATM,63.0,Doctor,155.0,1.0,1801.69,Lansia,Sedang,0
182.29,Debit,San Diego,Online,54.0,Doctor,123.0,1.0,522.39,Dewasa,Sedikit,0
184.51,Credit,Portland,Online,54.0,Doctor,118.0,1.0,9381.64,Dewasa,Sedikit,0
144.1,Debit,Chicago,Branch,57.0,Doctor,30.0,1.0,11523.64,Dewasa,Sedikit,1
72.5,Debit,Fort Worth,ATM,40.0,Doctor,30.0,1.0,12723.62,Dewasa Muda,Sedikit,3
22.15,Debit,Denver,Branch,44.0,Doctor,73.0,1.0,7451.83,Dewasa,Sedikit,1
777.92,Debit,Austin,Branch,62.0,Doctor,97.0,1.0,7061.58,Lansia,Sedang,1
790.07,Debit,Miami,Online,28.0,Student,197.0,1.0,985.7700000000001,Dewasa Muda,Sedang,2
406.33,Credit,Miami,Branch,59.0,Engineer,103.0,1.0,4298.34,Dewasa,Sedang,2
767.41,Debit,Fort Worth,ATM,56.0,Doctor,26.999999999999996,1.0,12799.34,Dewasa,Sedang,3
4.58,Credit,Atlanta,Online,21.0,Student,135.0,1.0,811.2399999999999,Remaja,Sedikit,1
49.67,Debit,Atlanta,Online,21.0,Student,146.0,1.0,842.94,Remaja,Sedikit,1
77.83,Credit,Kansas City,Branch,49.0,Engineer,146.0,1.0,2471.53,Dewasa,Sedikit,3
702.87,Debit,Washington,ATM,19.0,Student,183.99999999999997,1.0,1237.5,Remaja,Sedang,0
133.56,Debit,,Online,25.0,Student,177.0,1.0,783.8299999999999,Remaja,Sedikit,0
868.05,Credit,San Diego,Online,49.0,Engineer,119.0,1.0,3931.03,Dewasa,Banyak,0
52.87,Debit,Indianapolis,Branch,24.0,Student,70.0,1.0,960.96,Remaja,Sedikit,3
179.0,Debit,Houston,ATM,78.0,Retired,121.0,1.0,7310.88,Lansia,Sedikit,3
384.11,Debit,Fort Worth,ATM,58.0,Retired,12.0,1.0,7902.5199999999995,Dewasa,Sedang,3
227.61,Debit,Houston,Online,71.0,Retired,61.00000000000001,1.0,4405.28,Lansia,Sedang,3
40.83,Debit,Indianapolis,ATM,48.0,Engineer,24.0,1.0,3944.12,Dewasa,Sedikit,3
19.76,Debit,Nashville,ATM,20.0,Student,240.0,1.0,1523.04,Remaja,Sedikit,2
484.24,Debit,Raleigh,Branch,67.0,Doctor,77.0,1.0,8042.299999999999,Lansia,Sedang,0
301.47,Debit,Colorado Springs,Branch,21.0,Student,291.0,1.0,560.73,Remaja,Sedang,1
199.09,Debit,Detroit,Online,70.0,Doctor,89.0,1.0,1658.52,Lansia,Sedikit,3
38.95,Debit,Los Angeles,Online,27.0,Engineer,50.00000000000001,1.0,731.52,Dewasa Muda,Sedikit,3
515.94,Debit,San Francisco,ATM,29.0,Engineer,37.0,1.0,1389.89,Dewasa Muda,Sedang,0
41.93,Debit,Fresno,ATM,48.0,Engineer,136.0,1.0,5081.26,Dewasa,Sedikit,3
95.35,Debit,Chicago,Online,21.0,Student,131.0,1.0,1639.9,Remaja,Sedikit,1
93.14,Debit,Memphis,Online,67.0,Retired,151.0,1.0,5473.82,Lansia,Sedikit,2
79.33,Credit,Las Vegas,Online,51.0,Doctor,109.0,1.0,14798.1,Dewasa,Sedikit,3
233.71,Debit,Jacksonville,Online,19.0,Student,297.0,1.0,1231.98,Remaja,Sedang,3
14.92,Debit,Las Vegas,Branch,26.0,Engineer,120.0,1.0,6611.26,Dewasa Muda,Sedikit,3
242.17,Debit,Jacksonville,ATM,60.0,Doctor,147.0,1.0,883.7199999999999,Dewasa,Sedang,3
122.98,Debit,Jacksonville,Online,79.0,Retired,228.0,1.0,5055.99,Lansia,Sedikit,3
129.35,Debit,Las Vegas,ATM,52.0,Engineer,130.0,1.0,7166.88,Dewasa,Sedikit,3
138.33,Debit,Dallas,Online,21.0,Student,69.00000000000001,1.0,232.56,Remaja,Sedikit,1
39.31,Debit,Portland,Online,25.0,Student,178.0,1.0,1236.38,Remaja,Sedikit,0
91.85,Debit,Seattle,Online,21.0,Student,148.0,1.0,802.09,Remaja,Sedikit,0
277.7,Debit,Nashville,Branch,58.0,Engineer,107.0,1.0,1423.2,Dewasa,Sedang,2
114.03,Debit,Portland,ATM,51.0,Doctor,172.0,1.0,13388.56,Dewasa,Sedikit,0
302.63,Credit,San Jose,Branch,27.0,Engineer,10.0,1.0,2801.28,Dewasa Muda,Sedang,0
31.19,Debit,Charlotte,ATM,52.0,Engineer,74.0,1.0,5545.96,Dewasa,Sedikit,1
112.91,Credit,Tucson,Online,27.0,Engineer,135.0,1.0,4764.48,Dewasa Muda,Sedikit,0
742.26,Debit,San Diego,Online,27.0,Engineer,36.0,1.0,7868.189999999999,Dewasa Muda,Sedang,0
256.8,Debit,Charlotte,ATM,26.0,Student,80.0,1.0,1128.38,Dewasa Muda,Sedang,1
378.68,Debit,Fort Worth,ATM,60.0,Doctor,239.0,1.0,7627.04,Dewasa,Sedang,3
571.93,Debit,Washington,Online,52.0,Retired,119.0,1.0,4026.0300000000007,Dewasa,Sedang,0
26.31,Credit,Austin,Online,77.0,Retired,163.0,1.0,7095.76,Lansia,Sedikit,1
533.61,Debit,Mesa,Online,48.0,Engineer,115.0,1.0,3656.93,Dewasa,Sedang,2
428.62,Debit,Raleigh,Branch,55.0,Retired,72.0,1.0,3473.24,Dewasa,Sedang,0
361.22,Debit,Raleigh,ATM,64.0,Retired,167.0,1.0,7061.73,Lansia,Sedang,0
837.29,Debit,Phoenix,Branch,25.0,Student,215.99999999999997,1.0,6012.67,Remaja,Banyak,2
117.25,Credit,Atlanta,Online,31.0,Doctor,73.0,1.0,13694.68,Dewasa Muda,Sedikit,1
135.27,Debit,Atlanta,ATM,48.0,Doctor,131.0,1.0,9410.51,Dewasa,Sedikit,1
185.1,Debit,Albuquerque,Branch,53.0,Retired,22.999999999999996,1.0,6115.63,Dewasa,Sedikit,1
113.54,Debit,Columbus,Online,38.0,Engineer,273.0,1.0,5581.21,Dewasa Muda,Sedikit,1
354.96,Debit,Fort Worth,Online,69.0,Doctor,96.0,1.0,6712.94,Lansia,Sedang,3
224.22,Debit,Fresno,Branch,53.0,Doctor,37.0,1.0,8400.87,Dewasa,Sedang,3
737.1,Debit,Washington,ATM,60.0,Retired,91.99999999999999,1.0,4644.19,Dewasa,Sedang,0
223.22,Debit,Fort Worth,ATM,27.0,Student,96.0,1.0,1734.22,Dewasa Muda,Sedang,3
557.26,Debit,San Jose,ATM,69.0,Doctor,53.00000000000001,1.0,5237.12,Lansia,Sedang,0
27.44,Debit,Boston,ATM,62.0,Retired,164.0,1.0,5950.48,Lansia,Sedikit,1
310.09,Debit,Detroit,Branch,36.0,Doctor,166.0,1.0,9962.5,Dewasa Muda,Sedang,3
80.38,Debit,Kansas City,Online,52.0,Doctor,116.00000000000001,1.0,9662.88,Dewasa,Sedikit,3
26.1,Credit,Detroit,Branch,66.0,Doctor,115.0,1.0,5243.0,Lansia,Sedikit,3
845.14,Credit,Oklahoma City,Branch,73.0,Retired,183.0,1.0,1702.65,Lansia,Banyak,2
59.73,Debit,Fresno,ATM,27.0,Student,56.0,1.0,800.93,Dewasa Muda,Sedikit,3
758.77,Debit,San Antonio,ATM,60.0,Engineer,114.0,1.0,7231.47,Dewasa,Sedang,0
301.51,Debit,Charlotte,ATM,22.0,Student,284.0,1.0,1052.31,Remaja,Sedang,1
418.03,Debit,Austin,,58.0,Doctor,161.0,1.0,10721.29,Dewasa,Sedang,1
118.06,Credit,Las Vegas,Branch,32.0,Doctor,30.999999999999996,1.0,13560.63,Dewasa Muda,Sedikit,3
483.92,Debit,New York,ATM,70.0,Retired,115.0,1.0,3138.0,Lansia,Sedang,2
78.93,Debit,Mesa,ATM,38.0,Doctor,145.0,1.0,9916.24,Dewasa Muda,Sedikit,2
36.63,Debit,Miami,ATM,75.0,Retired,261.0,1.0,7941.73,Lansia,Sedikit,2
87.85,Debit,Colorado Springs,Branch,49.0,Engineer,63.0,1.0,3753.2400000000002,Dewasa,Sedikit,1
705.34,Debit,Washington,Online,59.0,Doctor,123.99999999999999,1.0,5003.22,Dewasa,Sedang,0
116.89,Debit,Columbus,Online,71.0,Retired,226.0,1.0,4880.31,Lansia,Sedikit,1
106.41,Debit,Los Angeles,Branch,57.0,Retired,87.0,1.0,1310.38,Dewasa,Sedikit,3
584.41,Debit,Las Vegas,ATM,23.0,Student,41.0,1.0,4475.22,Remaja,Sedang,3
584.98,Credit,Chicago,Branch,55.0,Retired,121.0,1.0,6521.05,Dewasa,Sedang,1
79.21,Debit,Colorado Springs,Branch,56.0,Retired,140.0,1.0,1615.04,Dewasa,Sedikit,1
173.13,Credit,Atlanta,Online,20.0,Student,288.0,1.0,1490.34,Remaja,Sedikit,1
335.7,Debit,El Paso,ATM,80.0,,57.0,1.0,6601.44,Lansia,Sedang,3
422.81,Debit,Los Angeles,Branch,28.0,Student,193.0,1.0,1929.2799999999997,Dewasa Muda,Sedang,3
135.43,Debit,San Jose,ATM,57.0,Retired,91.99999999999999,1.0,5315.83,Dewasa,Sedikit,0
584.88,Debit,Philadelphia,ATM,26.0,Student,121.0,1.0,548.45,Dewasa Muda,Sedang,2
308.94,Debit,Los Angeles,Online,25.0,Student,167.0,1.0,1931.6599999999999,Remaja,Sedang,3
295.93,Debit,Boston,Branch,36.0,Doctor,117.0,1.0,1050.63,Dewasa Muda,Sedang,1
77.44,Debit,Washington,Branch,58.0,Retired,268.0,1.0,1950.63,Dewasa,Sedikit,0
92.5,Credit,Seattle,Online,40.0,Engineer,70.0,1.0,6295.45,Dewasa Muda,Sedikit,0
97.74,Credit,Los Angeles,Online,41.0,Engineer,137.0,1.0,4113.63,Dewasa,Sedikit,3
291.68,Debit,Columbus,ATM,21.0,Student,90.0,1.0,1451.02,Remaja,Sedang,1
56.96,Debit,Albuquerque,ATM,22.0,Student,135.0,1.0,1597.85,Remaja,Sedikit,1
436.8,Debit,Seattle,Online,27.0,Student,91.99999999999999,1.0,1256.33,Dewasa Muda,Sedang,0
259.49,Debit,Austin,Online,72.0,Retired,292.0,1.0,7320.61,Lansia,Sedang,1
726.26,Debit,Omaha,Online,57.0,Retired,147.0,1.0,2150.38,Dewasa,Sedang,2
568.68,Debit,Houston,ATM,72.0,Retired,101.0,1.0,2940.04,Lansia,Sedang,3
77.57,Debit,Atlanta,Online,49.0,,225.0,1.0,12801.93,Dewasa,Sedikit,1
14.16,Credit,Oklahoma City,Branch,74.0,Retired,290.0,1.0,5399.76,Lansia,Sedikit,2
61.330000000000005,Debit,Raleigh,ATM,27.0,Engineer,129.0,1.0,7537.400000000001,Dewasa Muda,Sedikit,0
27.64,Debit,New York,Online,54.0,Engineer,22.999999999999996,1.0,7498.509999999999,Dewasa,Sedikit,2
3.85,Debit,San Jose,ATM,29.0,Doctor,32.0,1.0,10506.41,Dewasa Muda,Sedikit,0
431.22,Credit,Austin,Branch,73.0,Retired,129.0,1.0,6505.98,Lansia,Sedang,1
178.55,Debit,Houston,Branch,55.0,Engineer,67.0,1.0,7568.400000000001,Dewasa,Sedikit,3
248.76,Debit,Denver,ATM,18.0,Student,56.0,1.0,546.46,Remaja,Sedang,1
76.16,Debit,San Francisco,ATM,23.0,Student,99.0,1.0,1072.25,Remaja,Sedikit,0
347.25,Debit,Indianapolis,ATM,69.0,Doctor,250.0,1.0,7273.55,Lansia,Sedang,3
325.98,Debit,Washington,ATM,19.0,Student,277.0,1.0,782.35,Remaja,Sedang,0
249.56000000000003,Debit,New York,Branch,76.0,Retired,246.0,1.0,4444.95,Lansia,Sedang,2
17.43,Debit,Albuquerque,ATM,56.0,Doctor,33.0,1.0,10658.88,Dewasa,Sedikit,1
198.01,Credit,Austin,Branch,26.0,Student,40.0,1.0,250.93000000000004,Dewasa Muda,Sedikit,1
585.58,Debit,Raleigh,Branch,23.0,Student,55.0,1.0,1729.02,Remaja,Sedang,0
434.67,Credit,Virginia Beach,Online,27.0,Student,123.99999999999999,1.0,1298.13,Dewasa Muda,Sedang,0
510.7,Credit,Nashville,Online,27.0,Student,294.0,1.0,5828.48,Dewasa Muda,Sedang,2
331.98,Debit,Denver,ATM,74.0,Retired,12.0,1.0,7600.99,Lansia,Sedang,1
199.54,Debit,Portland,Online,56.0,Engineer,268.0,1.0,9603.73,Dewasa,Sedikit,0
212.97,Debit,Atlanta,Online,59.0,Engineer,178.0,1.0,4180.4,Dewasa,Sedang,1
270.56,Debit,Philadelphia,Online,23.0,Student,139.0,1.0,1268.44,Remaja,Sedang,2
306.37,Debit,Colorado Springs,ATM,26.0,Engineer,120.0,1.0,9609.67,Dewasa Muda,Sedang,1
643.02,Credit,Detroit,ATM,38.0,Doctor,85.0,1.0,11989.39,Dewasa Muda,Sedang,3
98.48,Debit,Miami,Branch,47.0,Engineer,12.0,1.0,9538.92,Dewasa,Sedikit,2
889.01,Debit,Virginia Beach,Online,36.0,Engineer,169.0,1.0,4826.88,Dewasa Muda,Banyak,0
537.86,Debit,Kansas City,Online,27.0,Student,134.0,1.0,293.06,Dewasa Muda,Sedang,3
241.18,Debit,Mesa,ATM,25.0,Student,162.0,1.0,1445.53,Remaja,Sedang,2
130.54,Debit,Atlanta,ATM,64.0,Doctor,94.0,1.0,11204.62,Lansia,Sedikit,1
800.29,Credit,San Diego,Branch,20.0,Student,84.00000000000001,1.0,693.4,Remaja,Banyak,0
8.81,Debit,Dallas,Online,57.0,Doctor,165.0,1.0,13523.65,Dewasa,Sedikit,1
28.52,Debit,Detroit,ATM,20.0,Student,163.0,1.0,662.51,Remaja,Sedikit,3
431.31,Credit,Atlanta,Online,23.0,Student,99.0,1.0,342.73,Remaja,Sedang,1
885.33,Credit,Raleigh,ATM,47.0,Engineer,59.00000000000001,1.0,7764.159999999999,Dewasa,Banyak,0
199.23,Debit,Tucson,ATM,29.0,Engineer,53.99999999999999,1.0,9834.0,Dewasa Muda,Sedikit,0
42.26,Debit,Raleigh,ATM,44.0,Doctor,171.0,1.0,268.77,Dewasa,Sedikit,0
166.06,Debit,Indianapolis,ATM,30.0,Engineer,172.0,1.0,5397.68,Dewasa Muda,Sedikit,3
357.72,Debit,Miami,ATM,53.0,Retired,25.000000000000004,1.0,7659.500000000001,Dewasa,Sedang,2
588.37,Debit,Dallas,Online,28.0,Student,284.0,1.0,1926.0799999999997,Dewasa Muda,Sedang,1
72.82,Debit,Houston,Online,68.0,Doctor,127.0,1.0,6911.62,Lansia,Sedikit,3
162.36,Debit,Tucson,Online,36.0,Engineer,147.0,1.0,7527.040000000001,Dewasa Muda,Sedikit,0
584.82,Credit,Nashville,Online,43.0,Doctor,109.0,1.0,12071.1,Dewasa,Sedang,2
38.15,Credit,Oklahoma City,Online,72.0,Retired,129.0,1.0,1425.47,Lansia,Sedikit,2
477.54,Credit,San Francisco,ATM,23.0,Student,52.00000000000001,1.0,1598.63,Remaja,Sedang,0
639.57,Debit,Philadelphia,Branch,60.0,Doctor,43.0,1.0,11726.47,Dewasa,Sedang,2
58.23,Debit,Phoenix,Online,28.0,Student,34.0,1.0,9189.76,Dewasa Muda,Sedikit,2
776.21,Credit,Raleigh,Online,78.0,Retired,99.0,1.0,4895.87,Lansia,Sedang,0
188.61,Debit,Boston,Online,67.0,Retired,26.0,1.0,7167.57,Lansia,Sedikit,1
675.37,Credit,Jacksonville,Online,56.0,Retired,30.999999999999996,1.0,4704.91,Dewasa,Sedang,3
94.82,Credit,Columbus,Branch,67.0,Retired,56.0,1.0,1267.72,Lansia,Sedikit,1
425.18,Credit,Fresno,Online,59.0,Engineer,135.0,1.0,5790.55,Dewasa,Sedang,3
50.28,Debit,Oklahoma City,Branch,60.0,Engineer,65.0,1.0,5729.1,Dewasa,Sedikit,2
70.68,Debit,El Paso,Online,25.0,Student,105.0,1.0,1478.41,Remaja,Sedikit,3
261.77,Debit,Chicago,Online,28.0,Student,45.99999999999999,1.0,824.7099999999999,Dewasa Muda,Sedang,1
183.22,Debit,Milwaukee,ATM,27.0,Student,63.0,1.0,1024.42,Dewasa Muda,Sedikit,2
156.86,Debit,Charlotte,ATM,51.0,Doctor,102.0,1.0,14453.35,Dewasa,Sedikit,1
120.67,Debit,Colorado Springs,ATM,42.0,Doctor,233.0,1.0,5374.54,Dewasa,Sedikit,1
308.62,Credit,Sacramento,Branch,59.0,Engineer,101.0,1.0,9148.08,Dewasa,Sedang,0
506.81,Debit,Milwaukee,ATM,59.0,Engineer,41.0,1.0,2757.23,Dewasa,Sedang,2
328.39,Debit,New York,ATM,41.0,Engineer,107.99999999999999,1.0,2523.83,Dewasa,Sedang,2
796.3,Debit,Austin,Branch,67.0,Retired,64.0,1.0,1498.79,Lansia,Sedang,1
72.47,Debit,Boston,Online,29.0,Doctor,72.0,1.0,1305.56,Dewasa Muda,Sedikit,1
279.6,Debit,Fort Worth,ATM,25.0,Student,131.0,1.0,1910.9000000000003,Remaja,Sedang,3
304.2,Debit,Indianapolis,Online,25.0,Student,102.0,1.0,423.64,Remaja,Sedang,3
351.38,Debit,New York,Branch,64.0,Retired,21.000000000000004,1.0,7606.63,Lansia,Sedang,2
86.07,Debit,Dallas,Branch,31.0,Doctor,22.999999999999996,1.0,842.5599999999998,Dewasa Muda,Sedikit,1
604.5,Debit,Portland,ATM,28.0,Student,80.0,1.0,709.4199999999998,Dewasa Muda,Sedang,0
258.7,Debit,Charlotte,ATM,27.0,Student,123.0,1.0,1358.37,Dewasa Muda,Sedang,1
11.46,Credit,Austin,Branch,75.0,Retired,64.0,1.0,7258.33,Lansia,Sedikit,1
63.75999999999999,Debit,San Antonio,ATM,69.0,Retired,100.00000000000001,1.0,4980.26,Lansia,Sedikit,0
446.83,Credit,Miami,Branch,55.0,Retired,143.0,1.0,1623.5,Dewasa,Sedang,2
63.540000000000006,Debit,Dallas,ATM,26.0,Engineer,136.0,1.0,4401.78,Dewasa Muda,Sedikit,1
81.11,Debit,Charlotte,Online,48.0,Engineer,110.0,1.0,2051.37,Dewasa,Sedikit,1
170.96,Debit,Washington,Branch,64.0,Doctor,69.00000000000001,1.0,13374.89,Lansia,Sedikit,0
48.51,Debit,Austin,Branch,22.0,Student,69.00000000000001,1.0,3363.23,Remaja,Sedikit,1
325.03,Debit,Jacksonville,Branch,60.0,Doctor,106.0,1.0,13521.76,Dewasa,Sedang,3
125.83,Debit,Los Angeles,,57.0,Retired,138.0,1.0,6109.86,Dewasa,Sedikit,3
506.83,Debit,Indianapolis,,37.0,Engineer,45.0,1.0,9975.79,Dewasa Muda,Sedang,3
738.94,Debit,Philadelphia,Branch,41.0,Doctor,173.0,1.0,13856.18,Dewasa,Sedang,2
180.36,Credit,Oklahoma City,Online,33.0,Engineer,55.0,1.0,9905.23,Dewasa Muda,Sedikit,2
225.1,Debit,Boston,ATM,28.0,Student,35.0,1.0,1547.71,Dewasa Muda,Sedang,1
359.51,Debit,Charlotte,,79.0,Retired,157.0,1.0,7153.72,Lansia,Sedang,1
720.46,Debit,Tucson,Branch,54.0,Retired,44.0,1.0,3101.54,Dewasa,Sedang,0
291.46,Debit,Miami,ATM,57.0,Retired,135.0,1.0,7142.53,Dewasa,Sedang,2
98.24,Debit,Mesa,Online,28.0,Student,148.0,1.0,580.66,Dewasa Muda,Sedikit,2
100.48,Credit,Milwaukee,Branch,18.0,Student,104.0,1.0,6149.81,Remaja,Sedikit,2
45.9,Debit,Columbus,Branch,56.0,Engineer,264.0,1.0,5698.25,Dewasa,Sedikit,1
258.21,Debit,San Antonio,Online,39.0,Doctor,225.0,1.0,9562.41,Dewasa Muda,Sedang,0
287.51,Debit,El Paso,Online,22.0,Student,255.0,1.0,187.65,Remaja,Sedang,3
501.29999999999995,Credit,San Antonio,Online,26.0,Engineer,146.0,1.0,8520.08,Dewasa Muda,Sedang,0
